Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"Aldi 32",-85.166092,41.174782,"10007 Lima Rd","","Fort Wayne","IN","46818","8904","ALLEN" 
"PHILLIPS",-86.121964,39.649899,"8010 Madison Ave","","Indianapolis","IN","46227","6002","MARION" 
"KMT INC",-87.610413,37.963127,"2905 Broadway Ave","","Evansville","IN","47712","4607","VANDERBURGH" 
"MAPLE MARATHON",-86.01284,40.044739,"952 Maple Ave","","Noblesville","IN","46060","2684","HAMILTON" 
"Ramseys Express III",-85.055511,41.359673,"1340 S Main St","","Auburn","IN","46706","2922","DE KALB" 
"Milas Mini Market",-86.308189,41.343685,"213 E Jefferson St","","Plymouth","IN","46563","1823","MARSHALL" 
"Circle K 0069",-85.388115,38.775196,"116 Clifty Dr","","Madison","IN","47250","1602","JEFFERSON" 
"Circle K 2292",-86.159744,39.769444,"155 N Illinois St","","Indianapolis","IN","46204","1913","MARION" 
"Circle K 0022",-86.045677,39.795952,"2080 N Shadeland Ave","","Indianapolis","IN","46219","1734","MARION" 
"Circle K 0049",-86.475792,39.164249,"4405 E 3rd St","","Bloomington","IN","47401","5552","MONROE" 
"Dollar General 12077",-87.42186,39.18652,"714 State Rd 48 E","","Shelburn","IN","46172","","PUTNAM" 
"Arcadia Food Mart Inc",-86.013153,40.170368,"26016 State Road 19","","Arcadia","IN","46030","9704","HAMILTON" 
"Circle K 0007",-86.487259,38.864239,"1325 L St","","Bedford","IN","47421","3299","LAWRENCE" 
"Circle K 0079",-86.533669,39.153667,"1115 S Walnut St","","Bloomington","IN","47401","5823","MONROE" 
"Circle K 2301",-86.082436,39.705921,"4221 S Emerson Ave","","Indianapolis","IN","46203","5928","MARION" 
"VILLAGE PANTRY 5621",-85.787201,39.515057,"1007 E State Road 44","","Shelbyville","IN","46176","1771","SHELBY" 
"ALDI  37",-85.819359,38.325054,"3118 Grant Line Rd","","New Albany","IN","47150","2156","FLOYD" 
"Armani Holding Inc",-86.494492,38.848415,"2729 Mitchell Rd","","Bedford","IN","47421","5395","LAWRENCE" 
"Jason's Meat Market",-84.981483,40.171593,"101 W Franklin St","","Winchester","IN","47394","1821","RANDOLPH" 
"Scott Food Mart",-85.778275,38.683487,"265 S Gardner St","","Scottsburg","IN","47170","1009","SCOTT" 
"Jefferson Express",-85.132164,41.077362,"509 E Jefferson Blvd","","Fort Wayne","IN","46802","3203","ALLEN" 
"Gaffney's Grocey",-85.65049,38.793976,"14190 W Main St","","Deputy","IN","47230","8200","JEFFERSON" 
"Mac Food Mart-Waynehaven",-85.051636,41.069637,"6925 SR 930 East","","Fort Wayne","IN","46803","","ALLEN" 
"Dollar General 11891",-84.939934,40.053005,"419 N Main St","","Lynn","IN","47355","9078","RANDOLPH" 
"Dollar General 11994",-85.18882,40.024284,"11280 W US Highway 36","","Losantville","IN","47354","9399","RANDOLPH" 
"Circle K 0011",-85.4748,38.715675,"139 W Lagrange Rd","","Hanover","IN","47243","9438","JEFFERSON" 
"Walgreens 12151",-86.287384,39.779137,"7235 W 10th St","","Indianapolis","IN","46214","3565","MARION" 
"Mac Food Mart-Brookwood",-85.168434,40.989773,"10317 Bluffton Rd","","Fort Wayne","IN","46809","3026","ALLEN" 
"Swiss Deli",-84.936501,40.658112,"1180 E Main St","","Berne","IN","46711","1620","ADAMS" 
"Grant GoLo",-87.356117,41.577065,"2295 Grant St","","Gary","IN","46404","3427","LAKE" 
"Harikrupa Inc",-87.932961,38.129757,"621 Church Street","","New Harmony","IN","47631","","POSEY" 
"safia inc dba speedmart",-87.122154,41.49247,"288 W State Road 130","","Valparaiso","IN","46385","8706","PORTER" 
"safoora inc dba highland marathan",-87.448479,41.553371,"3341 Ridge Rd","","Highland","IN","46322","2018","LAKE" 
"Miller Raceway",-87.278038,41.595547,"4900 Melton Rd","","Gary","IN","46403","2872","LAKE" 
"Casey's General Store 1916",-86.775261,40.765606,"1506 N 6th St","","Monticello","IN","47960","1545","WHITE" 
"CVS 5423",-86.027878,39.750198,"7935 Brookville Rd","","Indianapolis","IN","46239","1085","MARION" 
"Circle K 2274",-86.392609,39.862358,"1360 N Green St","","Brownsburg","IN","46112","8308","HENDRICKS" 
"Hessen Cassel One Stop N/A",-85.096016,41.029602,"6031 Hessen Cassel Rd","","Fort Wayne","IN","46816","3805","ALLEN" 
"Dollar General 353",-85.377106,38.736374,"408 Jefferson St","","Madison","IN","47250","3426","JEFFERSON" 
"Dollar General 11871",-85.026993,41.433918,"550 W Union St","","Waterloo","IN","46793","9390","DE KALB" 
"Dollar General 7909",-86.445976,38.354561,"777 State Route 64","","English","IN","47118","0454","CRAWFORD" 
"Century Oil 2",-86.320595,39.815216,"8950 Crawfordsville Rd","","Indianapolis","IN","46234","1514","MARION" 
"Town Market 25",-86.121544,39.80312,"2434 N Keystone Ave","","Indianapolis","IN","46218","3504","MARION" 
"PETALS & PRODUCE",-86.041252,39.772396,"7140 E Washington St","","Indianapolis","IN","46219","6719","MARION" 
"Variety Village II",-87.556458,37.984707,"600 E Columbia St","","Evansville","IN","47711","5142","VANDERBURGH" 
"PONTIAC FOOD MARKET",-85.122162,41.060654,"1108 PONTIAC","","FORT WAYNE","IN","46803","","ALLEN" 
"Circle K 2300",-86.860962,40.419098,"3112 Ferry St","","Lafayette","IN","47904","3041","TIPPECANOE" 
"Kenny's Fine Meats",-86.368378,39.614899,"302 Bolton Ave","","Mooresville","IN","46158","1412","MORGAN" 
"Sparky Mart 2",-85.371262,40.959412,"8980 N US Highway 24 E","","Roanoke","IN","46783","1067","HUNTINGTON" 
"Clark Gas Station",-86.073494,39.796253,"5501 E 21st St","","Indianapolis","IN","46218","4901","MARION" 
"Jerrys Burger Dairy 2",-85.145279,41.01688,"510 Lower Huntington Rd","","Fort Wayne","IN","46819","1443","ALLEN" 
"Waynedale Marathon 3",-85.183144,41.017654,"3411 Lower Huntington Rd","","Fort Wayne","IN","46809","2437","ALLEN" 
"MINI MART",-86.293915,41.664749,"3227 W Sample St","Ste C","South Bend","IN","46619","3082","ST JOSEPH" 
"DR & R, INC",-87.445984,37.954559,"5522 Stacer Rd","","Newburgh","IN","47630","9262","WARRICK" 
"La Consentida",-85.856659,41.229,"803 S Buffalo St","","Warsaw","IN","46580","4711","KOSCIUSKO" 
"Kriders Meat Processing Inc",-85.496857,41.155838,"735 W Market St","","Columbia City","IN","46725","2348","WHITLEY" 
"Lake Street Supermarket",-87.268578,41.61274,"434 N Lake St","","Gary","IN","46403","1154","LAKE" 
"Shortys Market",-85.939507,38.52948,"9150 E Blue River Rd","","Pekin","IN","47165","8384","WASHINGTON" 
"Dollartree 1285",-85.673782,40.532158,"3166 S Western Ave","","Marion","IN","46953","3965","GRANT" 
"Dollartree 1998",-85.201408,41.076359,"914 S Thomas Rd","Ste 101","Fort Wayne","IN","46804","5119","ALLEN" 
"CVS 1367",-86.205215,39.976803,"13090 Pettigru St","","Carmel","IN","46032","4436","HAMILTON" 
"CVS 4649",-85.982315,39.927155,"10580 E 96th St","","Fishers","IN","46037","9643","HAMILTON" 
"CVS 6569",-86.146217,39.869316,"6290-92 N College Ave","","Indianapolis","IN","46220","6904","MARION" 
"CVS 6571",-86.139648,39.986034,"13640 N Meridian St","","Carmel","IN","46032","1358","HAMILTON" 
"CVS 6910",-87.057327,41.593636,"500 E 1100 N","","Chesterton","IN","46304","9697","PORTER" 
"CVS 8680",-86.904694,40.387989,"2806 US Highway 231 S","","Lafayette","IN","47909","2831","TIPPECANOE" 
"CVS 8904",-86.002655,40.000057,"14575 Mundy Dr","","Noblesville","IN","46060","7224","HAMILTON" 
"Dollar General 12187",-87.155846,39.036236,"956 A St NW","","Linton","IN","47441","","GREENE" 
"Dollar General 11929",-85.293221,39.135578,"115 Olive St","","Osgood","IN","47037","9489","RIPLEY" 
"Dollar General 11927",-86.033134,41.039692,"202 Noyer Dr","","Akron","IN","46910","9126","FULTON" 
"Dollar General 11937",-87.2416,40.519016,"609 E Benton St","","Oxford","IN","47971","","BENTON" 
"CARNICERIA MORELOS LLC",-86.067986,39.92498,"9546 ALLISONVILLE RD","suites 123-125","INDIANAPOLIS","IN","46250","1223","MARION" 
"Warren Market",-85.426712,40.682991,"230 N Wayne St","","Warren","IN","46792","9643","HUNTINGTON" 
"Squirrel Creek Bulk Foods",-85.98378,40.966446,"13653 N 500 E","","Roann","IN","46974","9250","WABASH" 
"Maddie Moos Custom Meats",-85.553566,40.004753,"8820 W US Highway 36","","Middletown","IN","47356","9798","HENRY" 
"Lassus Handy Dandy 049",-85.317673,41.225845,"556 S Main St","","Churubusco","IN","46723","2220","WHITLEY" 
"Phil's One Stop 1",-85.097,41.133804,"3540 Saint Joe Center Rd","","Fort Wayne","IN","46835","2133","ALLEN" 
"Phil's One Stop 2",-85.16597,41.117825,"1810 W Coliseum Blvd","","Fort Wayne","IN","46808","1109","ALLEN" 
"Phil's One Stop 3",-85.075424,41.179752,"10330 Leo Rd","","Fort Wayne","IN","46825","2518","ALLEN" 
"Phil's One Stop 4",-85.172188,41.227306,"15509 Lima Rd","","Huntertown","IN","46748","9364","ALLEN" 
"Phil's One Stop 5",-85.098198,41.097355,"3202 E State Blvd","","Fort Wayne","IN","46805","4827","ALLEN" 
"Phil's One Stop 6",-85.198669,41.131985,"4221 W Washington Center Rd","","Fort Wayne","IN","46818","1532","ALLEN" 
"Phil's One Stop 7",-85.143745,41.111984,"102 Fernhill Ave","","Fort Wayne","IN","46805","1015","ALLEN" 
"Phil's One Stop 8",-84.97435,41.213089,"13300 State St","","Grabill","IN","46741","2012","ALLEN" 
"Phil's One Stop 9",-85.135986,41.365551,"1515 N Randolph St","","Garrett","IN","46738","9607","DE KALB" 
"Garrett Quickway",-85.135651,41.345211,"608 S Randolph St","","Garrett","IN","46738","1458","DE KALB" 
"Mac Food Mart-royville",-85.132919,41.199757,"12635 Coldwater Rd","","Fort Wayne","IN","46845","9792","ALLEN" 
"Save-A-Lot",-85.131729,39.671669,"3100 Virginia Ave","","Connersville","IN","47331","2554","FAYETTE" 
"Golo Sixers 53",-87.336067,41.52256,"5285 Broadway","","Merrillville","IN","46410","1552","LAKE" 
"Historic West Main Street Farmers Market",-85.167694,41.078579,"1936 W Main St","","Fort Wayne","IN","46808","3732","ALLEN" 
"Fastbreak 5",-87.526077,37.991611,"2119 E Morgan Ave","","Evansville","IN","47711","4311","VANDERBURGH" 
"Circle K 2304",-86.065056,39.927746,"9611 Allisonville Rd","","Indianapolis","IN","46250","2911","MARION" 
"Circle K 0009",-85.769775,39.798866,"1136 N State St","","Greenfield","IN","46140","1206","HANCOCK" 
"Anthony Wayne One Stop N/A",-85.114403,41.080269,"1803 E Wayne St","","Fort Wayne","IN","46803","1330","ALLEN" 
"Quick Shop Gas Inc",-87.295639,39.488132,"7890 Wabash Ave","","Terre Haute","IN","47803","3995","VIGO" 
"30th Street Shell 207",-85.134872,39.671558,"515 W 30th St","","Connersville","IN","47331","2511","FAYETTE" 
"Dollar General 12179",-86.789772,39.76012,"415 W Pat Rady Way","","Bainbridge","IN","46105","9335","PUTNAM" 
"Tienda Santa Rosa",-86.270729,41.67112,"429 S Walnut St","","South Bend","IN","46619","3728","ST JOSEPH" 
"Stop N Go",-85.963737,41.673946,"204 E Indiana Ave","","Elkhart","IN","46516","3928","ELKHART" 
"National Marathon",-85.904625,39.230068,"3101 N National Rd","","Columbus","IN","47201","3105","BARTHOLOMEW" 
"Always Open",-86.216072,41.665665,"2130 Mishawaka Ave","","South Bend","IN","46615","1625","ST JOSEPH" 
"Sav-a Step Food Mart 51",-85.770828,38.38287,"100 Hunter Station Rd","","Sellersburg","IN","47172","1877","CLARK" 
"Sav-a Step Food Mart 54",-85.81723,38.339916,"4016 Grant Line Rd","","New Albany","IN","47150","2138","FLOYD" 
"Sav-a Step Food Mart 53",-85.872955,38.324081,"3693 Paoli Pike","","Floyds Knobs","IN","47119","9737","FLOYD" 
"Sav-a Step Food Mart 58",-85.979958,38.36977,"9255 Highway 150","","Greenville","IN","47124","9636","FLOYD" 
"Sav-a Step Food Mart 60",-85.808884,38.425373,"8715 Highway 111","","Memphis","IN","47143","9622","CLARK" 
"Way To Go Inc",-85.644035,40.53754,"2620 S Lincoln Blvd","","Marion","IN","46953","3803","GRANT" 
"Sweetser Food Mart Inc",-85.769165,40.571239,"512 N Main St","","Sweetser","IN","46987","","GRANT" 
"Manchester Food Mart",-84.976868,39.121571,"10477 State Road 48","","Aurora","IN","47001","8928","DEARBORN" 
"Walgreens 11624",-86.183105,39.912361,"1330 W 86th St","","Indianapolis","IN","46260","2102","MARION" 
"Dollar General 12235",-85.129494,40.193089,"202 W Jackson St","","Farmland","IN","47340","8967","RANDOLPH" 
"Dollar General 11936",-85.080269,41.537189,"109 E State Road 4","","Hudson","IN","46747","","STEUBEN" 
"Strack & Van Til 8754",-87.155708,40.924877,"861 S College Ave","","Rensselaer","IN","47978","3055","JASPER" 
"Strack & Van Til 8755",-87.3927,41.289822,"2080 E Commercial Ave","","Lowell","IN","46356","2199","LAKE" 
"Pioneer Winfield 680",-87.238945,41.421391,"10839 Randolph St","","Crown Point","IN","46307","9406","LAKE" 
"Golo",-87.239952,41.574738,"3600 Central Ave","","Lake Station","IN","46405","2320","LAKE" 
"Family Dollar 8238",-87.250214,40.113094,"814 E 2nd St","","Veedersburg","IN","47987","8410","FOUNTAIN" 
"McClain Marathon",-85.793434,38.685028,"1578 W McClain Ave","","Scottsburg","IN","47170","1166","SCOTT" 
"Hwy 62 Food Mart",-85.658272,38.44062,"1023 Highway 62","","Charlestown","IN","47111","1350","CLARK" 
"The Real Meat Man",-86.59964,38.507961,"5421 W County Road 640 S","","French Lick","IN","47432","9427","ORANGE" 
"Dollar Tree 1185",-86.727577,41.607883,"1410 Lincolnway","","La Porte","IN","46350","3106","LA PORTE" 
"Dollar Tree 4427",-86.100708,38.601749,"405 S Main St","Ste 103","Salem","IN","47167","1323","WASHINGTON" 
"Mcphersons Market",-86.69812,39.711472,"7280 E US Highway 36","","Coatesville","IN","46121","8841","PUTNAM" 
"Orland Uptown Market",-85.170769,41.730778,"9474 W State Road 120","","Orland","IN","46776","5472","STEUBEN" 
"Yorktown Food Town Inc",-85.492851,40.173882,"9021 W Smith St","","Yorktown","IN","47396","1312","DELAWARE" 
"Yorktown BP",-85.491798,40.17466,"8913 W Smith St","","Yorktown","IN","47396","1326","DELAWARE" 
"Circle K 0128",-86.480499,38.861084,"729 16th St","","Bedford","IN","47421","3820","LAWRENCE" 
"Walgreens 12788",-87.43177,41.537315,"407 W Glen Park Ave","","Griffith","IN","46319","1511","LAKE" 
"Fremont Shell 2200",-85.000511,41.741375,"6917 N Old 27","","Fremont","IN","46737","9613","STEUBEN" 
"Papa Murphys IN071",-85.71299,38.323265,"3015 E 10th St","","Jeffersonville","IN","47130","5901","CLARK" 
"Almadina",-86.187454,41.69873,"4213 Grape Rd","","Mishawaka","IN","46545","2657","ST JOSEPH" 
"Speedway 6700",-87.43367,41.64122,"3956 Guthrie St","","East Chicago","IN","46312","2454","LAKE" 
"Family Dollar 8194",-86.198952,39.862408,"6003 Michigan Rd","","Indianapolis","IN","46228","1162","MARION" 
"Ramseys  Express II",-84.872467,41.429626,"144 W Main St","","Butler","IN","46721","1322","DE KALB" 
"One Stop Food & Gas",-86.374367,40.751709,"401 W Market St","","Logansport","IN","46947","3042","CASS" 
"Harvest Supermarket 7",-85.671524,40.273781,"1212 N Park Ave","","Alexandria","IN","46001","1263","MADISON" 
"Cicero Market",-86.013405,40.131092,"99 S Peru St","","Cicero","IN","46034","","HAMILTON" 
"Casey's General Store 2265",-87.412659,41.522602,"1301 E Main St","","Griffith","IN","46319","2932","LAKE" 
"Casey's General Store 2193",-87.460503,41.377277,"10405 W 133rd Ave","","Cedar Lake","IN","46303","8526","LAKE" 
"Casey's General Store 2257",-87.441734,41.290035,"888 W Commercial Ave","","Lowell","IN","46356","2256","LAKE" 
"Casey's General Store 2352",-87.518852,41.504398,"1502 Sheffield Ave","","Dyer","IN","46311","1552","LAKE" 
"Prince LLC Save",-87.347374,41.507607,"800 W 61st Ave","","Merrillville","IN","46410","2407","LAKE" 
"OM C Store",-86.861473,40.417606,"3116 South St","","Lafayette","IN","47904","3043","TIPPECANOE" 
"Martin's Supermarket 26",-85.823402,41.249878,"1150 Husky Trl","","Warsaw","IN","46582","1952","KOSCIUSKO" 
"Walton Maramart",-86.244629,40.663067,"429 N Main St","","Walton","IN","46994","4136","CASS" 
"Dollar General 12387",-86.195656,39.766342,"2001 W Washington","","Indianapolis","IN","46222","","MARION" 
"Dollartree 4467",-86.03582,39.95763,"11629 Fishers Station Dr","","Fishers","IN","46038","2322","HAMILTON" 
"Mini-mart.us",-86.126793,39.960121,"1323 S Range Line Rd","","Carmel","IN","46032","2931","HAMILTON" 
"Circle K 2284",-86.011711,39.956867,"8924A E 116th St","","Fishers","IN","46038","2823","HAMILTON" 
"Michigan Pantry",-86.128693,39.774303,"1845 E Michigan St","","Indianapolis","IN","46201","3019","MARION" 
"Food Center",-85.836952,38.79137,"417 S Armstrong St","","Crothersville","IN","47229","1605","JACKSON" 
"CVS 6871",-86.861107,38.231712,"1925 Main St","","Ferdinand","IN","47532","9485","DUBOIS" 
"Rob's Meat Chop And Deli",-87.496834,41.492882,"2123 Northwinds Dr","","Dyer","IN","46311","1882","LAKE" 
"Marathon Food Mart 1",-86.870926,40.037983,"1808 Indianapolis Rd","","Crawfordsville","IN","47933","3133","MONTGOMERY" 
"Chuckles 4",-87.310226,38.780323,"1101 N Main St","","Bicknell","IN","47512","1014","KNOX" 
"Chuckles 9",-87.528641,38.651749,"1744 S Old Decker Rd","","Vincennes","IN","47591","6126","KNOX" 
"Grabill Country Sales",-84.97303,41.212242,"13813 Fairview Dr","","Grabill","IN","46741","9488","ALLEN" 
"Broadway Pointe",-85.152229,41.061722,"2531 Broadway","","Fort Wayne","IN","46807","1107","ALLEN" 
"CVS 3448",-87.554901,38.093784,"511 E Boonville New Harmony Rd","","Evansville","IN","47711","","VANDERBURGH" 
"Chan's Asian Grocery And Gift Inc",-85.126907,41.117863,"1009 E Coliseum Blvd","","Fort Wayne","IN","46805","1330","ALLEN" 
"Dollar General 12448",-85.500748,40.320137,"14400 N 600 W","","Gaston","IN","47342","","DELAWARE" 
"CVS 2843",-86.110344,39.611134,"402 Market Place Dr","","Greenwood","IN","46142","3160","JOHNSON" 
"Carniceria Campos",-86.270226,39.825878,"3933 N High School Rd","","Indianapolis","IN","46254","2710","MARION" 
"New Castle Shell 105",-85.385262,39.909801,"2200 S Memorial Dr","","New Castle","IN","47362","1224","HENRY" 
"Shelby Shell 108",-85.75457,39.519768,"1601 E St Rd 44","","Shelbyville","IN","46176","1717","SHELBY" 
"Pogue's Run Grocer",-86.115662,39.781368,"2828 E 10th St","","Indianapolis","IN","46201","2410","MARION" 
"Brookville Rd Marathon 114",-86.025452,39.749779,"8020 Brookville Rd","","Indianapolis","IN","46239","9436","MARION" 
"Liberty Shell 202",-84.930962,39.635574,"10 N Main St","","Liberty","IN","47353","1027","UNION" 
"Hart Drive-in Bakery",-86.044289,39.781788,"7030 E 10th St","","Indianapolis","IN","46219","4904","MARION" 
"Speedway 6101",-86.046013,39.839222,"4535 N Shadeland Ave","","Indianapolis","IN","46226","3834","MARION" 
"University Shell 205",-84.888588,39.866589,"2320 Chester Blvd","","Richmond","IN","47374","1221","WAYNE" 
"Circle K 2362",-85.957146,39.872631,"6308 Oaklandon Rd","","Indianapolis","IN","46236","2959","MARION" 
"Circle K 2361",-86.34626,39.94923,"6416 E State Road 334","","Whitestown","IN","46075","9502","BOONE" 
"Round Barn Shell 206",-84.957626,39.821003,"4121 National Rd W","","Richmond","IN","47374","4708","WAYNE" 
"Circle K 2363",-86.145966,39.94136,"10598 N College Ave","","Indianapolis","IN","46280","","HAMILTON" 
"Circle K 2364",-86.005692,40.002499,"14554 Herriman Blvd","","Noblesville","IN","46060","4948","HAMILTON" 
"Daleville Shell 107",-85.565063,40.113834,"15150 W Commerce Rd","","Daleville","IN","47334","9751","DELAWARE" 
"Circle K 2365",-85.777145,39.532726,"1005 N Riley Hwy","","Shelbyville","IN","46176","8907","SHELBY" 
"Circle K 2366",-85.919083,39.927742,"9609 Olio Rd","","McCordsville","IN","46055","8900","HANCOCK" 
"Circle K 2367",-85.785507,39.784523,"1124 W Main St","","Greenfield","IN","46140","1921","HANCOCK" 
"Circle K 2368",-86.126999,39.973392,"545 S Range Line Rd","","Carmel","IN","46032","2140","HAMILTON" 
"Circle K 2369",-86.467827,39.867611,"301 N Meridian St","","Pittsboro","IN","46167","9153","HENDRICKS" 
"Speedway 6128",-86.12149,39.752422,"2355 Prospect St","","Indianapolis","IN","46203","2153","MARION" 
"Circle K 2370",-86.767326,39.286957,"404 W Morgan St","","Spencer","IN","47460","1222","OWEN" 
"Circle K 2371",-86.370766,39.612743,"143 E Main St","","Mooresville","IN","46158","1405","MORGAN" 
"Circle K 2372",-85.698151,41.331074,"606 N Main St","","North Webster","IN","46555","9364","KOSCIUSKO" 
"Charlie's Butcher Block",-85.947807,41.703308,"1900 Berry St","Ste A","Elkhart","IN","46514","3981","ELKHART" 
"Stephensons General Store",-86.344566,38.20034,"2110 Plaza Dr","","Leavenworth","IN","47137","","CRAWFORD" 
"Walgreens 07631",-87.479889,41.629288,"720 W Chicago Ave","","East Chicago","IN","46312","3222","LAKE" 
"Walgreens 10124",-85.971825,41.701649,"1400 Cassopolis St","","Elkhart","IN","46514","3246","ELKHART" 
"Love's Travel Stops 222",-84.93306,39.871956,"2698 US 35 North","","Richmond","IN","47374","","WAYNE" 
"Love's Travel Stop 319",-86.472755,39.876911,"780 Jeff Gordon Blvd","","Pittsboro","IN","46167","8814","HENDRICKS" 
"Love's Travel Stop 323",-85.547997,40.554668,"253 Tippy Ditch Rd","","Marion","IN","46952","8849","GRANT" 
"Fastbreak 1",-87.570534,38.242786,"805 E Oak St","","Fort Branch","IN","47648","1666","GIBSON" 
"Love's Travel Stop 355",-85.770348,38.489586,"13615 Blue Lick Rd","","Memphis","IN","47143","9305","CLARK" 
"Love's Travel Stop 391",-85.626755,39.449718,"7880 N Old US Highway 421","","Saint Paul","IN","47272","8740","DECATUR" 
"Dollar General 12608",-86.042709,38.877464,"215 S Main St","","Brownstown","IN","47220","2018","JACKSON" 
"Dollar General 12657",-85.796967,39.783958,"2000 W Main St","","Greenfield","IN","46140","2713","HANCOCK" 
"Dollar General 12228",-86.923721,38.120193,"75 N Louis J Koch Blvd","","Santa Claus","IN","47579","8501","SPENCER" 
"Food Plus",-86.268333,41.693184,"1356 Portage Ave","","South Bend","IN","46616","1508","ST JOSEPH" 
"Dollar Tree 1970",-86.069313,39.505062,"2239 N Morton St","Ste A","Franklin","IN","46131","9719","JOHNSON" 
"Dollar Tree 2066",-85.900429,41.622463,"4024 Elkhart Rd","Ste 11","Goshen","IN","46526","5802","ELKHART" 
"Dollar Tree 2092",-86.121902,39.886372,"7255 N Keystone Ave","Ste D","Indianapolis","IN","46240","3297","MARION" 
"Dollar Tree 2148",-87.529884,37.947987,"2115 S Weinbach Ave","","Evansville","IN","47714","4207","VANDERBURGH" 
"DOLLAR TREE 2389",-85.742126,39.523724,"2523 E State Road 44","","Shelbyville","IN","46176","1884","SHELBY" 
"DOLLAR TREE 2364",-87.125092,39.523697,"5 Forest Park Plz","","Brazil","IN","47834","2737","CLAY" 
"DOLLAR TREE 3497",-85.866203,38.958206,"1539 E Tipton St","","Seymour","IN","47274","3557","JACKSON" 
"DOLLAR TREE 3603",-85.839195,40.81646,"1475 N Cass St","","Wabash","IN","46992","1000","WABASH" 
"DOLLAR TREE 3547",-85.242691,41.449276,"562 Fairview Blvd","","Kendallville","IN","46755","2969","NOBLE" 
"DOLLAR TREE 3804",-86.407959,39.416603,"389 Grand Valley Blvd","","Martinsville","IN","46151","5851","MORGAN" 
"DOLLAR TREE 3006",-86.755913,37.929558,"633 Highway 66 East","Suite E","Tell City","IN","47586","","PERRY" 
"DOLLAR TREE 3152",-85.07209,41.366768,"1012 W 7th St","","Auburn","IN","46706","2015","DE KALB" 
"DOLLAR TREE 2334",-86.47287,40.066139,"2226 N Lebanon St","","Lebanon","IN","46052","1109","BOONE" 
"Griffith Meats & Catering",-87.422173,41.53722,"507 E Glen Park Ave","","Griffith","IN","46319","2321","LAKE" 
"Aldi 31",-87.468727,41.43742,"9921 Earl Dr","","St. John","IN","46373","","LAKE" 
"Jack's Place",-86.06424,39.788494,"1545 N Arlington Ave","","Indianapolis","IN","46219","3208","MARION" 
"Quick Pantry",-86.886444,40.420059,"900 Ferry St","","Lafayette","IN","47901","1443","TIPPECANOE" 
"WALGREENS 11248",-86.220879,39.911579,"3545 W 86th St","","Indianapolis","IN","46268","1930","MARION" 
"Puerto Vallarta Supermarket",-86.187515,41.70319,"4609 Grape Rd","","Mishawaka","IN","46545","2603","ST JOSEPH" 
"Valley Fresh Produce Inc",-87.480927,41.600178,"6214 Indianapolis Blvd","","Hammond","IN","46320","2225","LAKE" 
"Save-A-Food Mart",-85.761284,38.29858,"605 Eastern Blvd","","Clarksville","IN","47129","2453","CLARK" 
"Walgreens 12812",-87.369179,41.39045,"1520 S Court St","","Crown Point","IN","46307","4809","LAKE" 
"San Jose Fresh Farm 4",-85.815903,41.576195,"720 Lincolnway E","","Goshen","IN","46526","4231","ELKHART" 
"Greencastle Mini-Mart",-86.865417,39.649815,"701 N Jackson St","","Greencastle","IN","46135","1036","PUTNAM" 
"Sam Food Mart 1",-87.567337,38.360184,"602 N Main St","","Princeton","IN","47670","1502","GIBSON" 
"Circle J (Fast Track)",-87.564819,38.355137,"315 E Broadway St","","Princeton","IN","47670","1841","GIBSON" 
"Riverbend Deli Mart",-85.080544,41.153278,"7440 Saint Joe Road","","Fort Wayne","IN","46835","1475","ALLEN" 
"Toros Supermerkado",-86.270485,39.829491,"4112 N High School Rd","Ste E","Indianapolis","IN","46254","2746","MARION" 
"Bales Butcher Shop",-85.747208,41.417286,"504 S Huntington St","","Syracuse","IN","46567","1806","KOSCIUSKO" 
"Walgreens 12109",-87.509102,41.581642,"7236 Calumet Ave","","Hammond","IN","46324","2408","LAKE" 
"Arrow III Adventures Inc",-86.845032,40.457943,"2888 State Road 25 N","","Lafayette","IN","47905","8804","TIPPECANOE" 
"Turkey Hill Minit Market 603",-86.137543,39.694798,"4960 Madison Ave","","Indianapolis","IN","46227","4228","MARION" 
"Lassus Handy Dandy 41",-85.165756,41.174702,"10040 Lima Rd","","Fort Wayne","IN","46818","8901","ALLEN" 
"JEWEL 3189",-87.039879,41.616898,"747 Indian Boundary Rd","","Chesterton","IN","46304","1518","PORTER" 
"Circle K 0044",-86.051186,39.77174,"6743 E Washington St","","Indianapolis","IN","46219","6746","MARION" 
"Linton Save-A-Lot 24786",-87.166023,39.031036,"209 S Main St","","Linton","IN","47441","1856","GREENE" 
"Dollar General 12649",-85.032379,40.289093,"307 W 2nd St","","Ridgeville","IN","47380","1133","RANDOLPH" 
"Dollar General 12705",-86.270294,39.826691,"3923 N High School Rd","","Indianapolis","IN","46254","2710","MARION" 
"Dollar General 12587",-85.630074,39.432632,"545 N County Line Rd","","Saint Paul","IN","47272","9503","DECATUR" 
"Dollar General 12731",-85.807816,38.293369,"417 Vincennes St","","New Albany","IN","47150","3053","FLOYD" 
"Brothers Express Mart V",-85.924393,41.638168,"3901 S Main St","","Elkhart","IN","46517","3500","ELKHART" 
"Papa Murphy's Pizza",-86.92408,40.453304,"1199 Sagamore Pkwy W","","West Lafayette","IN","47906","1301","TIPPECANOE" 
"Low Bobs / Clark 4",-85.277344,41.452358,"830 W North St","","Kendallville","IN","46755","1014","NOBLE" 
