STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 00:53,FM-15,CLR:00,10.00,,25,-3.9,23,-5.2,18,-7.8,75,3,270,,29.34,,,30.03,0.00,30.00,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 01:53,FM-15,CLR:00,10.00,,25,-3.9,23,-5.2,18,-7.8,75,0,000,,29.35,,,30.04,0.00,30.01,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 02:53,FM-15,CLR:00,10.00,,25,-3.9,23,-5.0,19,-7.2,78,5,200,,29.37,3,,30.07,0.00,30.03,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 03:00,FM-12,,,,25,-3.9,23,-5.0,19,-7.2,78,5,200,,29.37,3,-0.05,30.07,,,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 03:53,FM-15,FEW:02 250,10.00,,24,-4.4,22,-5.6,18,-7.8,77,7,210,,29.38,,,30.08,0.00,30.04,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 04:53,FM-15,CLR:00,9.00,,22,-5.6,20,-6.5,17,-8.3,82,6,210,,29.40,,,30.10,0.00,30.06,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 05:53,FM-15,CLR:00,10.00,,22,-5.6,20,-6.5,17,-8.3,82,7,210,,29.42,3,,30.12,0.00,30.08,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 06:53,FM-15,CLR:00,10.00,,22,-5.6,20,-6.5,17,-8.3,82,8,210,,29.44,,,30.14,0.00,30.10,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 07:53,FM-15,CLR:00,10.00,,22,-5.6,20,-6.5,17,-8.3,82,5,250,,29.45,,,30.16,0.00,30.11,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 08:53,FM-15,CLR:00,10.00,,26,-3.3,24,-4.5,20,-6.7,78,3,200,,29.46,1,,30.17,0.00,30.12,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 09:00,FM-12,,,,26,-3.3,24,-4.5,20,-6.7,78,3,200,,29.46,1,-0.04,30.17,,,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 09:53,FM-15,FEW:02 250,10.00,,30,-1.1,27,-2.8,21,-6.1,69,5,340,,29.46,,,30.16,0.00,30.12,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 10:53,FM-15,FEW:02 250,10.00,,33,0.6,29,-1.7,21,-6.1,61,7,190,,29.47,,,30.17,0.00,30.13,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 11:53,FM-15,FEW:02 250,10.00,,36,2.2,31,-0.5,20,-6.7,52,10,210,,29.48,3,,30.18,0.00,30.14,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 12:53,FM-15,FEW:02 250,10.00,,37,2.8,32,0.0,21,-6.1,52,10,190,,29.46,,,30.16,0.00,30.12,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 13:53,FM-15,FEW:02 250,10.00,,39,3.9,33,0.7,19,-7.2,45,8,200,,29.46,,,30.16,0.00,30.12,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 14:53,FM-15,SCT:04 250,10.00,,39,3.9,33,0.7,19,-7.2,45,7,190,,29.46,6,,30.15,0.00,30.12,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 15:00,FM-12,,,,39,3.9,33,0.7,19,-7.2,45,7,190,,29.46,6,+0.02,30.15,,,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 15:53,FM-15,FEW:02 150 BKN:07 230,10.00,,40,4.4,34,1.1,18,-7.8,41,0,000,,29.45,,,30.14,0.00,30.11,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 16:53,FM-15,BKN:07 160 BKN:07 250,10.00,,38,3.3,32,0.2,18,-7.8,44,0,000,,29.47,,,30.17,0.00,30.13,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 17:53,FM-15,SCT:04 160 BKN:07 250,10.00,,38,3.3,32,0.3,19,-7.2,46,0,000,,29.50,3,,30.20,0.00,30.16,,,,,,,,,,0719,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 18:53,FM-15,BKN:07 160 BKN:07 250,10.00,,36,2.2,31,-0.5,20,-6.7,52,5,080,,29.51,,,30.21,0.00,30.17,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 19:53,FM-15,BKN:07 150 BKN:07 250,10.00,,35,1.7,30,-0.9,21,-6.1,57,8,100,,29.48,,,30.19,0.00,30.14,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 20:53,FM-15,SCT:04 150 BKN:07 250,10.00,,35,1.7,31,-0.7,23,-5.0,61,9,100,,29.48,8,,30.18,0.00,30.14,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 21:00,FM-12,,,,35,1.7,31,-0.7,23,-5.0,61,9,100,,29.48,8,+0.02,30.18,,,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 21:53,FM-15,SCT:04 150 BKN:07 250,10.00,,34,1.1,30,-1.0,23,-5.0,64,7,090,,29.49,,,30.19,0.00,30.15,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 22:53,FM-15,FEW:02 150 SCT:04 250,10.00,,35,1.7,31,-0.5,24,-4.4,64,7,070,,29.49,,,30.18,0.00,30.15,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 23:53,FM-15,FEW:02 150 SCT:04 250,10.00,,33,0.6,30,-1.3,24,-4.4,70,8,060,,29.46,8,,30.16,0.00,30.12,41,22,32,6.4,,,,33,0,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-01 23:59,SOD,,,,,,,,,,,,,,,,,,,,41,22,32,6.4,,,,33,0,0719,1632,,0.00,,,29.46,,5.6,18,170,13,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 00:53,FM-15,CLR:00,10.00,,33,0.6,30,-1.1,25,-3.9,72,8,080,,29.46,,,30.15,0.00,30.12,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 01:53,FM-15,CLR:00,10.00,,32,0.0,29,-1.7,24,-4.4,73,6,080,,29.48,,,30.17,0.00,30.14,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 02:53,FM-15,CLR:00,10.00,,32,0.0,29,-1.5,25,-3.9,75,6,090,,29.48,3,,30.17,0.00,30.14,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 03:00,FM-12,,,,32,0.0,29,-1.5,25,-3.9,75,6,090,,29.48,3,-0.01,30.17,,,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 03:53,FM-15,CLR:00,10.00,,32,0.0,29,-1.5,25,-3.9,75,8,060,,29.46,,,30.15,0.00,30.12,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 04:53,FM-15,CLR:00,9.00,,34,1.1,31,-0.4,27,-2.8,75,8,070,,29.44,,,30.14,0.00,30.10,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 05:53,FM-15,SCT:04 80 OVC:08 100,10.00,,36,2.2,33,0.6,29,-1.7,76,7,080,,29.46,5,,30.15,0.00,30.12,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 06:53,FM-15,BKN:07 70 BKN:07 90,10.00,,35,1.7,32,0.1,28,-2.2,76,6,100,,29.46,,,30.15,0.00,30.12,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 07:53,FM-15,SCT:04 18 BKN:07 85,10.00,,36,2.2,33,0.4,28,-2.2,73,6,080,,29.45,,,30.14,0.00,30.11,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 08:16,FM-16,FEW:02 8 BKN:07 18 BKN:07 85,10.00,,36,2.2,33,0.4,28,-2.2,73,6,100,,29.46,,,,,30.12,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 08:25,FM-16,BKN:07 8 BKN:07 17 OVC:08 39,10.00,,37,2.8,33,0.8,28,-2.2,70,7,100,,29.46,,,,,30.12,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 08:53,FM-15,BKN:07 8 OVC:08 15,8.00,,37,2.8,34,1.0,29,-1.7,73,3,110,,29.45,5,,30.14,0.00,30.11,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 09:00,FM-12,8,,,37,2.8,34,1.0,29,-1.7,73,3,110,,29.45,5,+0.01,30.14,,,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 09:53,FM-15,OVC:08 9,7.00,,38,3.3,35,1.7,31,-0.6,76,7,110,,29.44,,,30.14,0.00,30.10,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 10:53,FM-15,OVC:08 8,6.00,BR:1 ||,39,3.9,37,2.6,34,1.1,82,9,100,,29.40,,,30.09,0.00,30.06,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 11:53,FM-15,OVC:08 9,3.00,HZ:7 |FU:05 |HZ:05,40,4.4,37,2.7,33,0.6,77,9,080,,29.35,8,,30.04,0.00,30.01,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 12:21,FM-16,OVC:08 8,2.00,HZ:7 |FU:05 |HZ:05,39,3.9,37,2.6,34,1.1,82,7,080,,29.35,,,,,30.01,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 12:36,FM-16,OVC:08 6,1.50,HZ:7 |FU:05 |HZ:05,39,3.9,37,2.6,34,1.1,82,8,070,,29.35,,,,,30.01,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 12:53,FM-15,OVC:08 6,1.50,-RA:02 |RA:61 |,39,3.9,37,2.6,34,1.1,82,5,060,,29.35,,,30.04,T,30.01,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 13:53,FM-15,OVC:08 7,1.50,RA:02 BR:1 |RA:62 |,39,3.9,37,2.8,35,1.7,86,6,030,,29.34,,,30.03,0.02,30.00,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 14:25,FM-16,BKN:07 7 BKN:07 19 OVC:08 80,2.00,-RA:02 BR:1 |RA:61 |,39,3.9,37,2.8,35,1.7,86,10,060,,29.28,,,,0.02,29.94,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 14:42,FM-16,BKN:07 7 BKN:07 19 OVC:08 80,3.00,BR:1 ||,39,3.9,38,3.1,36,2.2,89,5,080,,29.32,,,,0.02,29.98,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 14:53,FM-15,BKN:07 7 OVC:08 16,2.50,-RA:02 BR:1 |RA:61 |,39,3.9,38,3.1,36,2.2,89,5,110,,29.33,8,,30.02,0.01,29.99,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 15:00,FM-12,8,,||RA:61,39,3.9,38,3.1,36,2.2,89,5,110,,29.33,8,+0.02,30.02,,,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 15:53,FM-15,OVC:08 6,2.00,-RA:02 BR:1 |RA:61 |,39,3.9,37,2.8,35,1.7,86,7,070,,29.33,,,30.02,0.01,29.99,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 16:13,FM-16,BKN:07 6 BKN:07 12 OVC:08 55,1.50,-RA:02 BR:1 |RA:61 |,39,3.9,38,3.1,36,2.2,89,9,080,,29.30,,,,0.01,29.96,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 16:51,FM-16,BKN:07 4 OVC:08 12,1.50,-RA:02 BR:1 |RA:61 |,39,4.0,38,3.1,36,2.0,87,7,060,,29.29,,,,,29.95,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 16:53,FM-15,BKN:07 4 OVC:08 12,1.50,-RA:02 BR:1 |RA:61 |,39,3.9,38,3.1,36,2.2,89,7,040,,29.29,,,29.99,0.03,29.95,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 17:53,FM-15,OVC:08 4,1.50,-RA:02 BR:1 |RA:61 |,40,4.4,39,3.6,37,2.8,89,8,060,,29.30,5,,29.99,0.01,29.96,,,,,,,,,,0719,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 18:51,FM-16,OVC:08 4,2.00,-DZ:01 BR:1 |DZ:51 |,39,4.0,38,3.3,37,3.0,93,8,090,,29.28,,,,,29.94,,,,,,,,,,0719,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 18:53,FM-15,OVC:08 4,2.00,-DZ:01 BR:1 |DZ:51 |,40,4.4,39,3.6,37,2.8,89,9,090,,29.28,,,29.97,0.01,29.94,,,,,,,,,,0719,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 19:53,FM-15,BKN:07 4 OVC:08 15,2.00,BR:1 ||,41,5.0,39,4.2,38,3.3,89,8,090,,29.25,,,29.93,T,29.91,,,,,,,,,,0719,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-02 20:53,FM-15,OVC:08 5,2.00,BR:1 ||,41,5.0,39,4.2,38,3.3,89,7,090,,29.24,6,,29.93,0.00,29.90,,,,,,,,,,0719,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
